time,nino12,nino3,nino34,nino4,norte,norteleste,centro,centroleste,cbm,tna,tsa,nat,sat,tasi,wtio,setio,swio,dmi
1939-11-01,0.0,21.787415,25.3179,26.94982,28.081244,25.03411,24.048456,26.588694,25.849873,14.903885,26.517689,27.58775,26.406122,25.758116,0.64800644,27.905384,28.229925,27.849216,-0.3245411
1939-12-01,0.0,22.894728,25.13154,26.597118,28.05202,23.58888,22.7082,26.10832,25.348063,16.356346,25.691998,28.186728,25.581148,26.36981,-0.78866196,27.767546,28.197632,28.113869,-0.43008614
1940-01-01,0.0,25.225372,26.738024,27.745323,28.627794,22.495369,21.65694,25.30009,24.430128,18.260458,25.187563,28.21185,25.135347,27.112627,-1.9772797,27.513386,28.10698,27.988503,-0.5935936
1940-02-01,0.0,26.650175,27.621092,28.124651,28.700464,21.90494,21.016296,24.590511,23.626423,18.795424,24.46683,28.303406,24.486485,27.82606,-3.3395748,27.679804,28.37119,28.042004,-0.69138527
1940-03-01,0.0,26.984837,28.197258,28.436764,28.793983,21.89637,20.956139,24.610996,23.681076,19.0893,24.541428,28.588364,24.596445,27.92864,-3.3321953,28.471737,28.964022,28.67071,-0.49228477
1940-04-01,0.0,25.994041,28.272669,28.56659,28.800724,22.218065,21.313643,24.976892,24.055946,16.863655,24.8739,28.454065,24.907932,27.620914,-2.7129822,29.17188,29.139961,29.049461,0.03191948
1940-05-01,0.0,24.671543,27.259857,28.186749,28.893412,23.187077,22.113619,25.463629,24.476915,14.77481,25.683838,27.891367,25.683527,26.869547,-1.1860199,28.81115,29.179848,28.325762,-0.36869812
1940-06-01,0.0,23.51915,26.837877,28.216642,29.118458,24.610298,23.367954,25.981062,25.103981,12.765918,26.269388,26.959051,26.205652,25.905996,0.2996559,27.75763,28.61795,27.404325,-0.86032104
1940-07-01,0.0,21.960026,25.515312,27.399536,28.818493,24.954517,23.605808,26.701063,26.157448,11.946675,26.584093,26.569805,26.527054,25.559736,0.9673176,26.9699,28.427938,26.733704,-1.4580383
1940-08-01,0.0,21.36204,25.64186,27.60072,28.759966,25.974258,24.604132,26.725975,26.12987,10.792109,27.25743,26.047857,27.275782,24.997173,2.2786083,26.529331,27.646988,26.411161,-1.1176567
1940-09-01,0.0,20.851416,24.975206,26.763994,28.1858,26.26714,25.212866,27.712362,27.322771,10.785646,27.61773,26.44037,27.698324,24.650137,3.0481873,27.027391,27.776901,26.931118,-0.7495098
1940-10-01,0.0,21.424217,25.080343,27.01927,28.628073,25.83634,24.928558,27.818928,27.560022,12.509725,27.778831,27.07608,27.908262,25.010479,2.8977833,27.699135,28.086271,27.537994,-0.38713646
1940-11-01,0.0,21.969051,25.23255,27.307907,29.010284,24.793528,23.915163,27.311115,26.885277,15.120371,27.134195,27.756012,27.18443,26.216347,0.9680824,28.039442,28.386019,28.024399,-0.3465767
1940-12-01,0.0,23.055168,26.221249,27.952583,29.116058,23.706547,22.866697,26.230494,25.56729,16.924505,25.861305,28.138649,26.020727,26.612083,-0.5913563,27.922241,28.561947,28.212887,-0.63970566
1941-01-01,0.0,25.02115,26.801262,27.932987,28.869776,22.786318,21.997194,25.546036,24.716389,19.20238,25.261929,28.375841,25.464403,27.389404,-1.9250011,27.730764,28.766184,28.081566,-1.0354195
1941-02-01,0.0,27.260386,27.623875,28.089611,28.748636,22.248266,21.401836,24.9124,23.882805,19.089108,24.583696,28.472471,24.700823,27.815235,-3.1144123,27.975605,29.062063,28.281483,-1.0864582
1941-03-01,0.0,28.147133,28.48562,28.656704,29.138968,22.110432,21.202602,24.846746,23.866611,18.406988,24.25631,28.74088,24.326347,27.71642,-3.3900719,28.881115,29.157011,29.07901,-0.27589607
1941-04-01,0.0,27.069084,28.752161,29.116053,29.50941,22.577642,21.543493,25.096836,23.972046,16.874413,24.781738,28.704397,24.735924,27.5729,-2.836977,29.753328,29.50635,29.627594,0.24697876
1941-05-01,0.0,25.695345,28.241194,29.167334,29.82889,23.202436,21.975899,25.311039,24.18333,14.420331,25.300665,28.00944,25.219269,27.070885,-1.8516159,29.212612,29.391031,28.74928,-0.17841911
1941-06-01,0.0,23.277445,27.11903,28.557154,29.309618,24.336306,22.863024,25.767298,24.81003,12.564784,25.528234,27.240873,25.351528,26.069727,-0.7181988,27.933207,29.140804,27.592804,-1.2075977
1941-07-01,0.0,21.982672,26.020824,27.920454,29.253805,25.23693,23.75051,26.452988,25.683275,11.003317,26.46825,26.638992,26.335155,25.549194,0.78596115,27.260265,28.783707,27.039528,-1.5234413
1941-08-01,0.0,21.765099,25.649012,27.627731,29.116003,25.948431,24.502968,27.213371,26.535437,10.989995,27.064743,26.198767,26.84478,25.241322,1.6034584,27.05484,28.338255,26.873186,-1.2834148
1941-09-01,0.0,21.491268,25.51015,27.394459,28.859518,26.547926,25.380543,27.646955,27.021738,11.215844,27.407883,26.37032,27.118414,24.98415,2.134264,27.204138,27.896387,27.039806,-0.6922493
1941-10-01,0.0,21.910788,25.79429,27.685621,29.149307,26.452602,25.550783,27.964472,27.445446,13.240024,27.78797,27.009056,27.62414,25.338213,2.2859268,27.88954,27.99472,27.575294,-0.10518074
1941-11-01,0.0,23.230055,26.07724,27.790478,29.322811,25.36677,24.449036,27.431583,26.776833,15.205755,27.319471,27.680166,27.412407,25.727129,1.6852779,28.43546,28.166786,28.234196,0.26867294
1941-12-01,0.0,24.383575,26.424261,27.831436,29.03073,23.834711,22.854485,26.287207,25.507229,17.341518,25.827387,28.312521,25.83259,26.237001,-0.40441132,28.23003,28.735552,28.37059,-0.5055218
1942-01-01,0.0,25.458847,26.068731,27.159298,28.471401,22.613218,21.512808,25.166698,24.179909,18.932247,24.385378,28.33613,24.312254,26.596685,-2.2844315,27.679895,28.54647,28.041525,-0.86657524
1942-02-01,0.0,26.397648,26.533724,27.257492,28.372374,22.059454,21.043959,24.770962,23.666588,19.606531,24.009392,28.38036,24.009247,26.86885,-2.859604,27.824265,28.58956,28.161827,-0.765295
1942-03-01,0.0,26.23752,27.120987,27.496138,28.066034,22.181349,21.271431,24.779226,23.818464,19.564127,24.341316,28.774723,24.382555,27.317322,-2.9347668,28.857716,29.12428,29.046444,-0.26656532
1942-04-01,0.0,24.889797,27.508945,28.327549,28.928846,22.661945,21.837984,25.135605,24.115042,16.833508,24.627924,28.736902,24.639608,27.187202,-2.547594,29.420216,29.30552,29.390137,0.1146965
1942-05-01,0.0,24.096897,26.755293,27.747368,28.441402,23.492325,22.47947,25.691748,24.709503,14.796159,25.257483,28.145502,25.233227,26.78543,-1.5522041,28.951982,29.459938,28.447565,-0.50795555
1942-06-01,0.0,22.02274,25.61417,27.146059,28.170599,24.566757,23.35376,26.212067,25.39789,13.145728,26.013689,27.189789,25.877094,26.036083,-0.15898895,27.468847,29.244375,27.06024,-1.775528
1942-07-01,0.0,20.561539,24.529814,26.641691,28.066654,25.248072,23.806387,26.350916,25.633112,11.462263,26.381926,26.37568,26.364897,24.868563,1.4963341,26.579855,28.371689,26.322514,-1.7918339
1942-08-01,0.0,19.434603,23.681568,25.879004,27.555017,25.891537,24.561289,27.381456,26.865631,11.522942,26.853125,26.3524,26.853989,24.362928,2.4910603,26.498568,28.46261,26.414341,-1.9640427
1942-09-01,0.0,19.53908,23.564518,25.541384,27.238726,26.186247,25.027288,27.773355,27.336685,12.055305,27.35434,26.499826,27.544146,24.616417,2.9277287,26.810131,28.11607,26.674332,-1.3059387
1942-10-01,0.0,20.003035,23.381104,25.367146,27.168276,25.722218,24.733755,27.702717,27.422781,13.297613,27.244083,26.909245,27.504753,24.853148,2.6516056,27.28028,27.78377,27.047651,-0.50349045
1942-11-01,0.0,20.881712,23.272331,25.101019,27.001871,24.830376,23.902678,27.196468,26.711199,14.971341,26.580252,27.499119,26.87627,25.013498,1.862772,27.519293,28.122557,27.439014,-0.60326385
1942-12-01,0.0,22.378899,23.92955,25.307066,26.808538,23.612207,22.683271,26.06697,25.373396,17.063564,25.559875,27.925552,25.702429,25.856897,-0.15446854,27.3226,28.205164,27.501371,-0.88256454
1943-01-01,0.0,24.950329,24.674877,25.349905,26.391558,22.574064,21.635067,24.97229,24.098408,19.332788,24.312187,28.04103,24.302305,26.54987,-2.2475643,26.985214,28.148142,27.292759,-1.1629276
1943-02-01,0.0,26.245838,25.319635,25.54819,26.568512,21.976807,20.972921,24.22076,23.242163,19.909674,23.674395,28.200167,23.653994,26.716766,-3.0627728,27.489754,28.205479,27.759623,-0.71572495
1943-03-01,0.0,26.300617,26.021124,26.135988,26.953598,21.696035,20.588598,23.934761,22.892363,18.98457,23.529266,28.390827,23.612692,26.794636,-3.181944,28.18271,28.503485,28.329718,-0.32077408
1943-04-01,0.0,25.866049,27.014702,27.160542,27.6487,22.168234,21.162085,24.408207,23.42692,17.365467,24.004093,28.391323,24.12598,26.322433,-2.196453,29.047686,28.748226,28.914059,0.29945946
1943-05-01,0.0,24.877495,26.873224,27.484535,28.151754,23.006857,21.928888,25.031313,24.092909,16.057932,24.770004,28.053892,24.951834,26.326029,-1.3741951,28.955162,29.052376,28.462103,-0.097213745
1943-06-01,0.0,23.421099,26.452923,27.560648,28.290152,24.034296,22.789476,25.469608,24.683558,14.003883,25.277946,27.061758,25.364777,25.649294,-0.2845173,27.644258,28.325054,27.304493,-0.68079567
1943-07-01,0.0,22.455196,25.556791,27.106333,28.266333,25.133018,23.828606,26.140808,25.508593,12.321207,25.84832,26.435839,25.84351,24.814636,1.0288734,26.85451,27.854197,26.559202,-0.9996872
1943-08-01,0.0,21.383411,24.992723,26.895115,28.3498,26.063175,24.861212,27.039701,26.53209,11.699973,26.527912,26.127966,26.452122,23.833721,2.6184006,26.70972,27.53876,26.487558,-0.8290386
1943-09-01,0.0,20.458103,24.4902,26.481138,28.00318,26.535707,25.566925,27.678152,27.322418,12.541014,27.253069,26.57696,27.340448,22.611675,4.728773,26.977346,27.984882,26.87288,-1.0075359
1943-10-01,0.0,21.47161,24.674421,26.255182,27.600636,25.93589,24.995758,27.670378,27.39516,13.402054,27.354912,27.107145,27.513783,23.345324,4.168459,27.517136,27.967804,27.278784,-0.45066833
1943-11-01,0.0,21.410309,24.486069,26.12792,27.425846,24.877525,24.022308,26.93726,26.518595,15.03945,26.709095,27.902964,26.881477,24.03795,2.8435268,27.90125,28.294373,27.808687,-0.39312172
1943-12-01,0.0,22.701302,24.63893,26.131063,27.481443,23.747473,22.82591,26.02753,25.359612,17.105135,25.605766,28.28675,25.55515,24.534174,1.0209751,27.665215,28.375671,27.868118,-0.71045685
1944-01-01,0.0,24.037922,25.03357,26.119057,27.301933,22.713928,21.79152,25.061874,24.21287,18.695686,24.574383,28.47689,24.579378,25.855835,-1.2764568,27.485455,28.313475,27.921595,-0.8280201
1944-02-01,0.0,26.222988,26.462553,26.89968,27.514482,22.247618,21.317793,24.36969,23.331463,19.421911,24.290344,28.419218,24.453924,27.125807,-2.6718826,27.803947,28.024105,28.137768,-0.22015762
1944-03-01,0.0,26.953758,26.873478,27.03073,27.735153,22.21908,21.477234,25.131319,24.357273,18.673548,24.48873,28.668343,24.828184,28.017738,-3.1895542,28.541115,28.734241,28.649916,-0.19312668
1944-04-01,0.0,25.903778,27.619167,27.871006,28.235329,22.480986,21.753323,25.255194,24.442223,17.23101,24.648304,28.53127,24.79032,28.092264,-3.3019447,29.24594,28.961718,29.085806,0.28422165
1944-05-01,0.0,24.43716,27.024645,27.979458,28.762728,23.274242,22.4194,25.74273,24.923798,15.102725,24.668657,28.095648,24.81521,27.522604,-2.7073936,29.142797,28.76847,28.593048,0.3743267
1944-06-01,0.0,23.476585,26.520985,27.698673,28.521011,24.489635,23.31505,26.116158,25.333797,13.20191,25.988863,27.332975,26.065699,26.69074,-0.62504196,27.805641,28.752209,27.48957,-0.94656754
1944-07-01,0.0,21.965994,25.655403,27.27312,28.469448,25.37027,24.143951,26.534708,25.950726,11.669158,26.649523,26.718937,26.679308,25.836283,0.8430252,27.111223,28.15262,26.848637,-1.0413971
1944-08-01,0.0,21.254856,24.952736,26.842045,28.294495,26.425104,25.260107,27.235716,26.776228,11.609882,26.901052,26.330757,26.852547,24.849247,2.0032997,26.872463,27.68639,26.586023,-0.8139267
1944-09-01,0.0,20.948645,24.696594,26.395823,27.965494,26.701538,25.640936,27.72359,27.355762,11.882328,27.26527,26.609743,27.225605,24.48989,2.7357159,27.361557,27.719997,27.190775,-0.3584404
1944-10-01,0.0,20.871843,24.536089,26.471926,27.994568,26.174551,25.265774,27.75278,27.387226,12.468306,27.252949,27.087627,27.320667,24.638521,2.682146,27.485788,28.001734,27.278847,-0.51594543
1944-11-01,0.0,21.37508,24.296406,26.258335,28.07289,25.024366,24.24777,27.369663,26.92904,14.502624,26.60969,27.767443,26.59579,25.253054,1.3427372,27.85029,28.104876,27.801987,-0.25458527
1944-12-01,0.0,22.06547,24.529947,26.292675,27.848402,23.678513,22.819897,26.099184,25.419088,16.94071,25.69885,28.345274,25.835323,25.983042,-0.14771843,28.195034,28.34052,28.532167,-0.14548683
1945-01-01,0.0,23.933453,25.079004,26.195951,27.362795,22.366142,21.370401,25.231539,24.352785,18.881285,25.004997,28.626139,25.242598,27.490004,-2.247406,27.883522,28.697348,28.373894,-0.8138256
1945-02-01,0.0,26.618988,26.022102,26.26494,27.202234,22.064825,21.102562,24.596193,23.534897,18.877542,24.325472,28.79212,24.40485,28.368332,-3.963482,28.303225,28.68119,28.618677,-0.37796593
1945-03-01,0.0,26.340395,26.25045,26.451817,27.032997,21.95689,20.917475,24.41877,23.407396,18.568842,24.545223,28.699347,24.808567,28.313023,-3.5044556,28.548496,28.359592,28.75224,0.18890381
1945-04-01,0.0,25.63918,26.87634,26.998022,27.286028,22.362125,21.561554,25.018887,24.18824,17.744902,25.284939,28.537657,25.528795,27.64347,-2.1146755,29.040012,28.845474,28.845062,0.19453812
1945-05-01,0.0,24.997555,26.991262,27.395313,27.657406,23.207249,22.340002,25.48877,24.703608,16.001543,25.79786,27.953636,25.876034,26.46043,-0.58439636,28.58028,29.060808,28.013357,-0.48052788
1945-06-01,0.0,23.176865,26.160372,27.076817,27.665926,24.517416,23.435776,26.067232,25.311068,13.611144,26.550812,27.197748,26.435867,25.459278,0.9765892,27.473248,28.8687,27.051523,-1.3954525
1945-07-01,0.0,22.060715,25.176872,26.584852,27.78199,25.397596,24.097328,26.579124,25.88497,11.947622,26.960335,26.675043,26.899658,25.029533,1.8701248,27.058893,28.677805,26.71338,-1.6189117
1945-08-01,0.0,21.461594,24.418756,26.000292,27.499699,25.887756,24.6145,27.090237,26.59833,11.302156,28.091509,26.31614,27.927887,24.850973,3.0769138,26.735182,28.255367,26.538343,-1.5201855
1945-09-01,0.0,21.724491,24.392992,25.886654,27.512192,26.090075,25.102802,27.701492,27.373014,11.086425,27.89901,26.371372,27.46007,24.580448,2.8796215,26.797052,27.751095,26.565516,-0.95404243
1945-10-01,0.0,22.119768,24.287819,25.830723,27.544855,25.90457,25.165361,27.861614,27.620415,12.6786785,27.605488,26.872509,27.52243,24.737114,2.7853165,27.339005,27.767132,27.027073,-0.4281273
1945-11-01,0.0,22.794891,24.695644,26.19156,27.77652,24.92827,24.259834,27.379568,27.03428,14.963608,26.255545,27.544626,26.283703,25.673521,0.6101818,27.649601,27.978306,27.434755,-0.32870483
1945-12-01,0.0,23.254385,24.577795,26.011583,27.480907,23.649849,22.863493,26.258247,25.640757,17.347044,25.458498,28.0363,25.551498,25.870802,-0.3193035,27.732704,28.384024,27.906048,-0.6513195
1946-01-01,0.0,24.236376,24.858784,26.102995,27.439457,22.58081,21.726889,25.25532,24.48999,19.512602,24.546038,28.173223,24.641466,26.328388,-1.6869221,27.418934,28.025068,27.74214,-0.6061344
1946-02-01,0.0,25.127695,25.684261,26.497168,27.56315,22.08496,21.209053,24.561253,23.714386,20.030085,24.10144,28.488138,24.198807,27.179611,-2.9808044,27.781078,28.262136,28.107403,-0.48105812
1946-03-01,0.0,25.79059,26.488602,26.880276,27.61197,21.931911,21.047728,24.393536,23.509039,18.975882,24.245163,28.603798,24.30957,26.82496,-2.5153904,28.487944,28.729807,28.655706,-0.24186325
1946-04-01,0.0,25.311958,26.937546,27.269506,27.95001,22.383648,21.431538,24.957136,23.897,17.063715,24.392828,28.565813,24.2909,26.81274,-2.521841,29.314997,29.347036,29.149363,-0.032039642
1946-05-01,0.0,24.28589,26.431452,27.44432,28.486134,22.92264,21.966866,25.20086,24.285944,14.285568,24.739388,27.906296,24.926615,26.341873,-1.4152584,29.072643,28.684702,28.712517,0.38794136
1946-06-01,0.0,22.045277,25.977396,27.807177,29.009716,24.118118,22.736292,25.568174,24.628387,12.050098,24.926218,27.015503,24.91133,25.918217,-1.0068874,27.444962,28.60712,27.268427,-1.162159
1946-07-01,0.0,21.422392,25.232447,27.221525,28.627316,24.999336,23.635946,26.03329,25.290976,11.070112,25.763613,26.231218,25.785427,25.2293,0.55612755,26.681631,27.934895,26.492565,-1.2532635
1946-08-01,0.0,20.23769,23.987728,26.31316,28.1945,25.606468,24.331196,26.882263,26.438515,10.336697,26.344564,25.953165,26.419643,24.382965,2.0366783,26.522997,27.22291,26.542473,-0.699913
1946-09-01,0.0,20.771418,24.567234,26.51824,28.244263,26.024828,24.906662,27.529001,27.16347,11.717217,26.825546,26.230026,26.974125,24.285997,2.6881275,26.843952,27.27516,26.817787,-0.43120766
1946-10-01,0.0,20.802221,24.543606,26.688467,28.318539,25.82781,24.971937,27.583761,27.321186,13.143195,26.723392,26.857855,26.826061,24.876692,1.9493694,27.57295,27.666061,27.402815,-0.09311104
1946-11-01,0.0,21.32701,24.555183,26.43627,28.018032,24.726463,23.814238,26.711807,26.276474,14.504795,26.290455,27.435335,26.434637,25.450718,0.98391914,27.651089,27.68256,27.608017,-0.031471252
1946-12-01,0.0,22.616428,24.915865,26.573324,28.148333,23.322485,22.283102,25.648567,24.849283,16.128471,25.148771,27.853392,25.123093,25.944244,-0.82115173,27.344326,27.917849,27.741577,-0.57352257
1947-01-01,0.0,24.699322,25.788105,26.942513,28.069983,22.278677,21.10063,24.430006,23.3996,18.492702,23.89511,28.033922,23.738255,26.859615,-3.1213608,27.35599,28.317226,27.752277,-0.96123695
1947-02-01,0.0,25.747955,26.177109,26.606571,27.475765,21.900639,20.809692,24.110235,23.021759,19.611586,23.456924,28.211174,23.392239,26.957018,-3.5647793,27.631256,28.070137,28.078459,-0.43888092
1947-03-01,0.0,26.634605,27.251303,27.526506,28.113533,21.990568,21.009787,24.426628,23.459627,19.147879,23.68089,28.350191,23.536774,27.133656,-3.5968819,28.381939,28.39806,28.575134,-0.01612091
1947-04-01,0.0,25.517082,27.335617,27.685177,28.10431,22.183872,21.251612,24.650023,23.66447,16.962067,24.007711,28.154156,24.108961,27.137524,-3.0285625,28.848137,28.50958,28.669418,0.3385563
1947-05-01,0.0,23.906483,26.624624,27.293886,28.035295,22.82767,21.670223,24.912945,23.884232,14.6955,24.378222,27.918346,24.324556,26.500574,-2.1760178,28.870255,28.675404,28.3392,0.19485092
1947-06-01,0.0,22.217796,26.328878,27.73234,28.608898,24.351244,22.976875,25.436102,24.559895,12.791376,25.06612,27.219526,25.06526,25.69045,-0.62519073,27.548304,28.446007,27.311537,-0.8977032
1947-07-01,0.0,20.94795,25.165209,26.8103,27.866217,24.957537,23.40433,25.965647,25.25812,11.216644,25.654257,26.331844,25.712654,24.950289,0.76236534,26.418936,28.146051,26.10589,-1.7271156
1947-08-01,0.0,20.424433,24.437878,26.477285,27.891085,25.815647,24.557753,26.906761,26.503098,11.178967,26.159382,26.107012,26.238445,24.359331,1.8791142,26.364634,27.888178,26.213093,-1.5235443
1947-09-01,0.0,20.594698,23.980562,25.662792,27.126743,26.122562,24.956411,27.084728,26.62736,11.571,26.438255,26.294865,26.464647,24.136656,2.3279915,26.443384,27.7732,26.42243,-1.3298149
1947-10-01,0.0,20.988947,24.186682,25.88434,27.25654,25.859879,24.864994,27.069818,26.733332,12.441627,26.595734,26.753,26.743378,24.663984,2.0793934,26.901129,27.640059,26.713697,-0.73892975
1947-11-01,0.0,21.99792,24.42247,25.890636,27.213364,25.047377,24.310606,26.915579,26.5344,15.29199,26.229645,27.300537,26.387747,25.314264,1.0734825,27.35899,27.68422,27.205257,-0.32522964
1947-12-01,0.0,22.824165,25.248331,26.732262,27.93547,23.57466,22.857803,25.8994,25.327991,16.42125,25.211313,27.78487,25.39537,25.899431,-0.50406075,27.163485,27.752972,27.396872,-0.5894871
1948-01-01,0.0,24.462305,25.43843,26.596022,27.834011,22.55821,21.82062,25.199999,24.487461,18.48106,24.417818,27.926275,24.56984,26.227829,-1.6579895,26.972906,27.943857,27.366356,-0.9709511
1948-02-01,0.0,26.740355,26.665062,27.110483,27.765022,22.040796,21.211395,24.34364,23.379196,19.450651,23.9501,28.26039,24.02511,26.78626,-2.7611504,27.513212,28.134956,27.938108,-0.62174416
